run_id,architecture,accuracy,type,epochs
3.0,0.0,88.5,1.0,12.0
3.0,0.0,92.5999984741211,0.0,14.0
3.0,0.0,90.0,1.0,14.0
3.0,0.0,94.69999694824219,0.0,16.0
3.0,0.0,92.25,1.0,16.0
3.0,0.0,92.4000015258789,0.0,18.0
3.0,0.0,87.75,1.0,18.0
3.0,0.0,95.30000305175781,0.0,20.0
3.0,0.0,90.75,1.0,20.0
3.0,0.0,96.19999694824219,0.0,22.0
3.0,0.0,93.75,1.0,22.0
3.0,0.0,89.0,0.0,24.0
3.0,0.0,85.75,1.0,24.0
3.0,0.0,96.5,0.0,26.0
3.0,0.0,92.75,1.0,26.0
3.0,0.0,95.80000305175781,0.0,28.0
3.0,0.0,90.5,1.0,28.0
4.0,0.0,57.900001525878906,0.0,0.0
4.0,0.0,57.5,1.0,0.0
4.0,0.0,80.69999694824219,0.0,2.0
4.0,0.0,81.75,1.0,2.0
4.0,0.0,89.5,0.0,4.0
4.0,0.0,85.75,1.0,4.0
4.0,0.0,90.69999694824219,0.0,6.0
4.0,0.0,88.25,1.0,6.0
4.0,0.0,91.69999694824219,0.0,8.0
4.0,0.0,90.75,1.0,8.0
4.0,0.0,93.4000015258789,0.0,10.0
4.0,0.0,90.75,1.0,10.0
4.0,0.0,96.0,0.0,12.0
4.0,0.0,95.0,1.0,12.0
4.0,0.0,92.5999984741211,0.0,14.0
4.0,0.0,91.75,1.0,14.0
4.0,0.0,95.5,0.0,16.0
4.0,0.0,93.75,1.0,16.0
4.0,0.0,97.80000305175781,0.0,18.0
4.0,0.0,96.25,1.0,18.0
4.0,0.0,98.5999984741211,0.0,20.0
4.0,0.0,95.0,1.0,20.0
4.0,0.0,97.9000015258789,0.0,22.0
4.0,0.0,96.0,1.0,22.0
4.0,0.0,96.80000305175781,0.0,24.0
4.0,0.0,94.25,1.0,24.0
4.0,0.0,94.30000305175781,0.0,26.0
4.0,0.0,91.5,1.0,26.0
4.0,0.0,97.5999984741211,0.0,28.0
4.0,0.0,94.75,1.0,28.0
5.0,0.0,59.29999923706055,0.0,0.0
5.0,0.0,53.75,1.0,0.0
5.0,0.0,87.4000015258789,0.0,2.0
5.0,0.0,84.25,1.0,2.0
5.0,0.0,90.9000015258789,0.0,4.0
5.0,0.0,88.75,1.0,4.0
5.0,0.0,93.19999694824219,0.0,6.0
5.0,0.0,90.75,1.0,6.0
5.0,0.0,93.5,0.0,8.0
5.0,0.0,92.0,1.0,8.0
5.0,0.0,95.5999984741211,0.0,10.0
5.0,0.0,92.0,1.0,10.0
5.0,0.0,93.9000015258789,0.0,12.0
5.0,0.0,91.5,1.0,12.0
5.0,0.0,93.0999984741211,0.0,14.0
5.0,0.0,92.0,1.0,14.0
5.0,0.0,95.0,0.0,16.0
5.0,0.0,90.75,1.0,16.0
5.0,0.0,95.69999694824219,0.0,18.0
5.0,0.0,91.25,1.0,18.0
5.0,0.0,96.80000305175781,0.0,20.0
5.0,0.0,93.5,1.0,20.0
5.0,0.0,92.5999984741211,0.0,22.0
5.0,0.0,92.5,1.0,22.0
5.0,0.0,95.5,0.0,24.0
5.0,0.0,93.0,1.0,24.0
5.0,0.0,96.5999984741211,0.0,26.0
5.0,0.0,93.75,1.0,26.0
5.0,0.0,97.5999984741211,0.0,28.0
5.0,0.0,94.5,1.0,28.0
6.0,0.0,42.20000076293945,0.0,0.0
6.0,0.0,44.25,1.0,0.0
6.0,0.0,80.9000015258789,0.0,2.0
6.0,0.0,81.0,1.0,2.0
6.0,0.0,88.30000305175781,0.0,4.0
6.0,0.0,88.75,1.0,4.0
6.0,0.0,91.80000305175781,0.0,6.0
6.0,0.0,89.0,1.0,6.0
6.0,0.0,92.4000015258789,0.0,8.0
6.0,0.0,86.75,1.0,8.0
6.0,0.0,93.5999984741211,0.0,10.0
6.0,0.0,91.25,1.0,10.0
6.0,0.0,94.19999694824219,0.0,12.0
6.0,0.0,92.5,1.0,12.0
6.0,0.0,95.30000305175781,0.0,14.0
6.0,0.0,93.0,1.0,14.0
6.0,0.0,94.80000305175781,0.0,16.0
6.0,0.0,94.5,1.0,16.0
