run_id,architecture,accuracy,type,epochs
0.0,0.0,43.20000076293945,0.0,0.0
0.0,0.0,46.75,1.0,0.0
0.0,0.0,83.80000305175781,0.0,2.0
0.0,0.0,79.25,1.0,2.0
0.0,0.0,86.19999694824219,0.0,4.0
0.0,0.0,82.25,1.0,4.0
0.0,0.0,90.0,0.0,6.0
0.0,0.0,86.0,1.0,6.0
0.0,0.0,95.5999984741211,0.0,8.0
0.0,0.0,92.75,1.0,8.0
0.0,0.0,97.0999984741211,0.0,10.0
0.0,0.0,95.5,1.0,10.0
0.0,0.0,97.5,0.0,12.0
0.0,0.0,93.5,1.0,12.0
0.0,0.0,97.30000305175781,0.0,14.0
0.0,0.0,97.0,1.0,14.0
0.0,0.0,98.30000305175781,0.0,16.0
0.0,0.0,95.75,1.0,16.0
0.0,0.0,98.69999694824219,0.0,18.0
0.0,0.0,95.5,1.0,18.0
0.0,0.0,98.19999694824219,0.0,20.0
0.0,0.0,97.25,1.0,20.0
0.0,0.0,99.0,0.0,22.0
0.0,0.0,97.5,1.0,22.0
0.0,0.0,98.5999984741211,0.0,24.0
0.0,0.0,95.75,1.0,24.0
0.0,0.0,98.9000015258789,0.0,26.0
0.0,0.0,96.25,1.0,26.0
0.0,0.0,99.30000305175781,0.0,28.0
0.0,0.0,96.75,1.0,28.0
0.0,0.0,99.69999694824219,0.0,30.0
0.0,0.0,97.0,1.0,30.0
0.0,0.0,99.5,0.0,32.0
0.0,0.0,96.75,1.0,32.0
0.0,0.0,99.0,0.0,34.0
0.0,0.0,96.75,1.0,34.0
0.0,0.0,99.5,0.0,36.0
0.0,0.0,96.25,1.0,36.0
0.0,0.0,99.69999694824219,0.0,38.0
0.0,0.0,96.5,1.0,38.0
0.0,0.0,99.5999984741211,0.0,40.0
0.0,0.0,96.75,1.0,40.0
0.0,0.0,99.5,0.0,42.0
0.0,0.0,96.75,1.0,42.0
0.0,0.0,99.5999984741211,0.0,44.0
0.0,0.0,96.75,1.0,44.0
0.0,0.0,99.4000015258789,0.0,46.0
0.0,0.0,97.0,1.0,46.0
0.0,0.0,99.80000305175781,0.0,48.0
0.0,0.0,98.0,1.0,48.0
0.0,0.0,99.5999984741211,0.0,50.0
0.0,0.0,97.25,1.0,50.0
0.0,0.0,99.69999694824219,0.0,52.0
0.0,0.0,97.5,1.0,52.0
0.0,0.0,99.5999984741211,0.0,54.0
0.0,0.0,96.25,1.0,54.0
0.0,0.0,99.5999984741211,0.0,56.0
0.0,0.0,97.25,1.0,56.0
0.0,0.0,99.69999694824219,0.0,58.0
0.0,0.0,96.75,1.0,58.0
0.0,0.0,99.69999694824219,0.0,60.0
