run_id,architecture,accuracy,type,epochs
1.0,0.0,92.25,1.0,22.0
1.0,0.0,98.4000015258789,0.0,24.0
1.0,0.0,93.25,1.0,24.0
1.0,0.0,99.0,0.0,26.0
1.0,0.0,96.5,1.0,26.0
1.0,0.0,98.69999694824219,0.0,28.0
1.0,0.0,95.0,1.0,28.0
2.0,0.0,53.5,0.0,0.0
2.0,0.0,51.0,1.0,0.0
2.0,0.0,81.0,0.0,2.0
2.0,0.0,79.0,1.0,2.0
2.0,0.0,85.9000015258789,0.0,4.0
2.0,0.0,85.0,1.0,4.0
2.0,0.0,93.0999984741211,0.0,6.0
2.0,0.0,89.5,1.0,6.0
2.0,0.0,94.19999694824219,0.0,8.0
2.0,0.0,90.25,1.0,8.0
2.0,0.0,95.30000305175781,0.0,10.0
2.0,0.0,92.25,1.0,10.0
2.0,0.0,95.69999694824219,0.0,12.0
2.0,0.0,94.0,1.0,12.0
2.0,0.0,96.0999984741211,0.0,14.0
2.0,0.0,95.5,1.0,14.0
2.0,0.0,97.0,0.0,16.0
2.0,0.0,94.0,1.0,16.0
2.0,0.0,97.0999984741211,0.0,18.0
2.0,0.0,95.0,1.0,18.0
2.0,0.0,98.19999694824219,0.0,20.0
2.0,0.0,94.5,1.0,20.0
2.0,0.0,98.19999694824219,0.0,22.0
2.0,0.0,95.5,1.0,22.0
2.0,0.0,98.19999694824219,0.0,24.0
2.0,0.0,95.25,1.0,24.0
2.0,0.0,98.80000305175781,0.0,26.0
2.0,0.0,93.75,1.0,26.0
2.0,0.0,98.30000305175781,0.0,28.0
2.0,0.0,95.5,1.0,28.0
3.0,0.0,57.900001525878906,0.0,0.0
3.0,0.0,57.5,1.0,0.0
3.0,0.0,79.4000015258789,0.0,2.0
3.0,0.0,75.0,1.0,2.0
3.0,0.0,89.19999694824219,0.0,4.0
3.0,0.0,86.25,1.0,4.0
3.0,0.0,93.30000305175781,0.0,6.0
3.0,0.0,89.75,1.0,6.0
3.0,0.0,94.5999984741211,0.0,8.0
3.0,0.0,92.25,1.0,8.0
3.0,0.0,94.69999694824219,0.0,10.0
3.0,0.0,92.0,1.0,10.0
3.0,0.0,93.5999984741211,0.0,12.0
3.0,0.0,89.5,1.0,12.0
3.0,0.0,96.9000015258789,0.0,14.0
3.0,0.0,96.0,1.0,14.0
3.0,0.0,98.30000305175781,0.0,16.0
3.0,0.0,96.5,1.0,16.0
3.0,0.0,96.19999694824219,0.0,18.0
3.0,0.0,94.25,1.0,18.0
3.0,0.0,97.9000015258789,0.0,20.0
3.0,0.0,95.25,1.0,20.0
3.0,0.0,98.19999694824219,0.0,22.0
3.0,0.0,96.0,1.0,22.0
3.0,0.0,98.5999984741211,0.0,24.0
3.0,0.0,95.75,1.0,24.0
3.0,0.0,98.9000015258789,0.0,26.0
3.0,0.0,96.25,1.0,26.0
3.0,0.0,99.0,0.0,28.0
3.0,0.0,96.0,1.0,28.0
4.0,0.0,46.29999923706055,0.0,0.0
4.0,0.0,47.5,1.0,0.0
4.0,0.0,65.30000305175781,0.0,2.0
4.0,0.0,63.25,1.0,2.0
4.0,0.0,84.69999694824219,0.0,4.0
4.0,0.0,84.25,1.0,4.0
4.0,0.0,92.0999984741211,0.0,6.0
4.0,0.0,90.5,1.0,6.0
4.0,0.0,94.5999984741211,0.0,8.0
4.0,0.0,93.75,1.0,8.0
4.0,0.0,94.0999984741211,0.0,10.0
4.0,0.0,93.0,1.0,10.0
4.0,0.0,95.5999984741211,0.0,12.0
4.0,0.0,93.25,1.0,12.0
4.0,0.0,96.0999984741211,0.0,14.0
4.0,0.0,92.5,1.0,14.0
4.0,0.0,97.19999694824219,0.0,16.0
4.0,0.0,96.25,1.0,16.0
4.0,0.0,97.80000305175781,0.0,18.0
4.0,0.0,95.75,1.0,18.0
4.0,0.0,97.4000015258789,0.0,20.0
4.0,0.0,96.25,1.0,20.0
4.0,0.0,98.4000015258789,0.0,22.0
4.0,0.0,95.25,1.0,22.0
4.0,0.0,98.19999694824219,0.0,24.0
4.0,0.0,96.75,1.0,24.0
4.0,0.0,99.30000305175781,0.0,26.0
4.0,0.0,97.25,1.0,26.0
4.0,0.0,98.5999984741211,0.0,28.0
4.0,0.0,96.75,1.0,28.0
5.0,0.0,56.400001525878906,0.0,0.0
5.0,0.0,54.5,1.0,0.0
5.0,0.0,80.0,0.0,2.0
5.0,0.0,80.25,1.0,2.0
5.0,0.0,82.80000305175781,0.0,4.0
5.0,0.0,82.0,1.0,4.0
5.0,0.0,91.0,0.0,6.0
5.0,0.0,90.25,1.0,6.0
5.0,0.0,91.9000015258789,0.0,8.0
5.0,0.0,88.75,1.0,8.0
5.0,0.0,96.0,0.0,10.0
5.0,0.0,93.25,1.0,10.0
5.0,0.0,96.80000305175781,0.0,12.0
5.0,0.0,95.5,1.0,12.0
5.0,0.0,97.80000305175781,0.0,14.0
5.0,0.0,95.25,1.0,14.0
5.0,0.0,97.80000305175781,0.0,16.0
5.0,0.0,95.75,1.0,16.0
5.0,0.0,98.19999694824219,0.0,18.0
5.0,0.0,96.25,1.0,18.0
5.0,0.0,98.5999984741211,0.0,20.0
5.0,0.0,97.0,1.0,20.0
5.0,0.0,98.30000305175781,0.0,22.0
5.0,0.0,97.75,1.0,22.0
5.0,0.0,98.9000015258789,0.0,24.0
5.0,0.0,96.75,1.0,24.0
5.0,0.0,99.0,0.0,26.0
5.0,0.0,97.25,1.0,26.0
5.0,0.0,98.69999694824219,0.0,28.0
5.0,0.0,95.0,1.0,28.0
6.0,0.0,56.5,0.0,0.0
6.0,0.0,55.0,1.0,0.0
6.0,0.0,77.19999694824219,0.0,2.0
6.0,0.0,70.75,1.0,2.0
6.0,0.0,84.80000305175781,0.0,4.0
6.0,0.0,83.75,1.0,4.0
6.0,0.0,90.69999694824219,0.0,6.0
6.0,0.0,86.0,1.0,6.0
6.0,0.0,94.4000015258789,0.0,8.0
6.0,0.0,92.0,1.0,8.0
6.0,0.0,95.80000305175781,0.0,10.0
6.0,0.0,91.5,1.0,10.0
6.0,0.0,96.9000015258789,0.0,12.0
6.0,0.0,94.5,1.0,12.0
6.0,0.0,96.19999694824219,0.0,14.0
6.0,0.0,93.75,1.0,14.0
6.0,0.0,97.5,0.0,16.0
